"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20253","11","서울시","CS200030","피부관리실","63741143504","356609","50380246898","13360896606","10050492629","11112073963","9372313614","9875290847","9970075844","9749198045","3611698560","758651350","3123476905","15441399350","17961921255","21756812262","4698882384","15339593564","46683574431","274343903","10478028798","19600897538","11314967875","12220791372","8141240337","270338","86270","50560","56745","49884","55909","57243","59744","26525","6549","15813","86008","101873","125413","20955","83305","266580","2837","91659","115903","57798","48829","32912"
"20253","11","서울시","CS200029","네일숍","17464774412","215400","13394236625","4070537787","2504234893","2912263488","2520743700","2611381275","2845613269","2879863063","1190674724","57304138","294293906","4244641082","5242560694","6893779546","732195046","2668970304","14526701666","111114913","2826733117","4737245908","4078139900","3147814860","2294542282","166806","48594","30797","33747","31231","33470","37561","34303","14291","763","3826","52642","63995","85574","8599","29962","184015","1676","47403","62119","44976","35080","22734"
"20253","11","서울시","CS200028","미용실","283618259098","5546209","181370321365","102247937733","27360998491","33527892989","34967152468","38203625296","47310652123","63662715965","38585221767","303851361","10339950541","76048801604","94782174266","97131004801","5012476525","114987963960","163919219200","1948590132","35581714570","58397491297","62601821305","67378003690","52998845227","3646147","1900062","622783","674889","695960","757281","895234","1156476","743584","2793","315913","1526336","1781818","1871833","47516","3021910","2501451","46342","635568","1095778","1177698","1373782","1194237"
"20253","11","서울시","CS200026","자동차미용","13342183989","158549","10682133703","2660050286","1967876973","2370834889","1695336237","2249076427","2399009177","1855176242","804874044","2950082","2670218074","3781469468","4347277476","2501976861","38292028","6497698032","2766515894","902268","340702841","2211083234","2671002569","2063959669","1976563345","120497","38052","24051","24893","20621","25546","25386","22804","15248","326","32145","48421","53341","22321","1995","79100","31691","120","5304","24648","28842","27865","24016"
"20253","11","서울시","CS200025","자동차수리","316102741064","1522113","276428295863","39674445201","55041051845","58164103367","53896769582","54221427066","55104944003","37440989424","2233455777","83944097","56428832615","87356747812","110091610437","61431807411","709798692","202601896198","71013461584","65821169","7645788866","45353695496","63638636353","77083575829","79820820437","1306056","216057","281882","276515","241671","251234","254754","198814","17243","1673","337239","435078","506992","234287","6844","1003263","348771","419","44340","233106","308712","362542","402798"
"20253","11","서울시","CS200024","스포츠클럽","125132392354","620846","108967253477","16165138877","25699584067","23861719589","20999501159","21067727215","17338721447","9595896566","6569242311","919277160","13764059042","20542763571","23304025367","49740998385","16861268829","57186516522","62484768010","436884322","22838594473","35235920197","22561796859","23750682995","14848353655","475887","144959","104744","104698","90252","91136","85057","80890","64069","29280","76031","101136","119044","211094","84261","346344","263795","8426","143881","176570","101772","113738","65770"
"20253","11","서울시","CS200019","PC방","97423312364","17682454","62803069894","34620242470","11838473757","12372979891","11765959049","12224182027","14601475170","18216857635","16403384835","13508435790","6766789505","12251978732","17150411533","29072394161","18673302643","75369939530","22025191562","5865659295","39343647019","30391815773","10547370649","8862565144","2384073211","11477952","6204502","2166624","2263396","2148744","2246297","2652891","3268969","2935533","2261308","1124503","2167319","3333599","5364002","3431723","13030576","4649784","1403262","7386470","4992129","2004359","1523596","370543"
"20253","11","서울시","CS200017","골프연습장","61660439886","1266502","41139264188","20521175698","8592428291","9354758979","7557928887","7722135240","7912012791","10397592021","10123583677","2011220904","5928310134","10925364101","12223120923","20378168757","10194255067","41242820036","13053775832","35486796","1616464724","7866233687","15975718998","18361995803","10442818730","790797","475705","144563","160703","153911","158534","173086","244499","231206","40071","128637","246995","249703","390323","210773","931225","245602","1229","35072","150858","303070","423852","262780"
"20253","11","서울시","CS200016","당구장","39761509873","1934217","27606155141","12155354732","5368578010","6278046041","4883436063","5153491347","5922603680","6852262483","5303092249","2299864464","1840572195","3470702258","6603837394","16785930281","8760603281","29313610316","8773111308","493239379","3941633685","5487568298","7750625391","10011745027","10401779434","1258214","676003","223982","249925","236070","250695","297542","374413","301590","143123","25848","114874","337540","791327","521505","1584693","320462","44665","234731","232344","286005","522837","584548"
"20253","11","서울시","CS200008","한의원","226167523023","6550713","182539256115","43628266907","44629108077","39716921793","31729747269","30660502912","35802976065","38901006749","4727260160","29562547","30711134894","80611698882","65086171733","48987202237","741752729","83718347776","140750787757","178595241","11686864750","35100018513","47363460579","56111776050","74027759970","5548056","1002658","1286553","1153991","1022401","956483","1128628","867096","135562","133","1226862","2143176","1795729","1377301","7512","2805395","3731303","9513","245355","744142","965284","1339202","3233207"
"20253","11","서울시","CS200007","치과의원","612106975189","4254686","531419518494","80687456695","119281491730","127720616402","100537068765","80132749323","103747592272","76848895314","3838561381","212777","85827790865","210948008036","196057887971","117763376208","1509699331","301389335550","307950118854","1055609682","36948752560","77599594443","126319291021","159665445420","207752279020","3665763","588921","845297","863859","678959","557799","719849","566597","22326","14","820913","1284761","1417696","728482","2820","2083744","2162251","13185","318453","644385","940593","999064","1330352"
"20253","11","서울시","CS200006","일반의원","1957296178735","43286099","1645886865278","311409313457","378057431516","359160899994","269219182531","297800351630","341648999606","291070637093","20338676366","308104020","435313679795","613199692930","568743492237","335648648277","4082561477","752705225512","1198865638861","4175697249","192592273321","417804707826","444113754077","441521310490","451363362013","37317389","5968710","9231473","7884108","6105263","6742816","7353730","5534482","434229","1310","11966280","11699071","13163369","6411667","44403","19618874","23642248","201082","3120463","7252808","8881343","9174834","14630605"
"20253","11","서울시","CS200005","스포츠 강습","122011915521","482801","111333115008","10678800513","26611021580","25174830184","20660925416","20112422910","18773914919","7748488217","2930312295","323653947","11579797957","19394639080","26101444152","52569855910","12042524474","43926839972","74201351131","230924488","10972753091","30622241242","49470702889","19027306328","7804236115","415628","67171","98878","94195","76960","72379","73216","40998","26174","6935","47372","71416","111749","193084","52241","209923","261182","5610","47784","108813","214316","67350","27297"
"20253","11","서울시","CS200003","예술학원","173982341974","694388","145188459889","28793882085","30961725431","32924851336","28373128428","27428157709","25500596985","21136335659","7657546426","983100828","14085018610","29560159569","55007264754","61771456081","12575342131","72097865551","100248490734","673759424","7808919753","22209080701","94030477177","40473943393","7150175833","603804","90583","133001","139780","117097","109614","104314","67931","22653","3140","55015","126351","242642","234404","32837","276175","413357","3233","36314","116793","404268","100475","28437"
"20253","11","서울시","CS200002","외국어학원","73993309217","193211","68100764287","5892544930","16043250462","15887654984","13053904054","11456201992","11659752795","3822174226","2070370704","811875809","13161071082","13442961921","23501326666","18345425536","4730648203","31302732023","41689373240","49130123","1829104867","9846613110","45706701487","11691572527","3868983146","173323","19889","41441","42124","31888","29091","28776","13360","6528","2084","27994","31221","59431","58539","13939","76479","114164","495","8635","23417","119214","30703","8169"
"20253","11","서울시","CS200001","일반교습학원","1006802591369","3248037","810974513675","195828077693","185932529871","185763743032","146381530477","139519148344","153377561952","119124225785","76703851907","11731298344","122230311661","151514298935","277423970171","348753942548","95148769709","430604979025","570839218131","1617039220","5755768903","42655049730","619796721984","304224096968","27399106564","2599799","648238","585471","595261","471674","450805","496589","394163","254075","38481","442872","503458","886645","1085868","290713","1335958","1896047","32651","48179","173327","1995980","904332","77557"
"20253","11","서울시","CS100010","커피-음료","779429448993","102191527","584502329199","194927119794","107164795459","124460524796","112966057635","118620940585","121290010724","106184692217","88742427578","4970539916","125373721045","278334102569","182326320717","155579276864","32845487884","302346304939","372716465230","9402075835","144222407628","194075730764","143248792848","115506832134","68606872705","78510403","23681123","15009861","16924505","15100244","15803283","15672512","12847813","10833310","376750","24529274","34083072","22500885","17717763","2983783","44973979","50576154","1489655","20628388","28466538","20201474","16111029","8653092"
"20253","11","서울시","CS100009","호프-간이주점","742538242172","15479371","515472004497","227066237675","80583638259","102852713819","97926565698","106941291204","127167795516","136875790282","90190447393","184430044589","9468904254","40470616257","23351197298","170254907051","314562572721","429144763155","217703780659","5204163489","136125573000","184515025365","125643157019","118710946774","76652871265","10718128","4761242","1810242","2130471","2020537","2159991","2596886","2774562","1986680","2752106","479339","2049238","1071673","3907366","5219648","8436462","5993639","175396","3599192","4203719","2528530","2366075","1557314"
"20253","11","서울시","CS100008","분식전문점","308444794664","26870899","232961584100","75483210565","43133134281","49282323063","44744353592","47317948424","48483824739","44168736103","31314474462","6276360101","28804396457","108169826895","49399352461","94364538346","21430320404","135761162035","137601297739","3580243286","39587953327","62148390509","66803346764","61103771286","40138754547","20591014","6279883","3881928","4412135","3989048","4155425","4152478","3651987","2627897","430493","3096940","8988539","4568419","8163690","1622818","12122748","13367514","385179","3873154","5902360","6050146","5545133","3734320"
"20253","11","서울시","CS100007","치킨전문점","115930891943","3364865","84434553834","31496338110","13225271474","17121758404","16885089463","17366022868","19836411624","18544303857","12952034251","7986127026","613675610","4388902490","7145664175","50365621723","45430900918","64244642119","37442332634","711622743","12739423398","21826118236","23364956177","25508453220","17536401014","2396046","968818","375633","482600","477239","489806","570768","551766","417052","167912","16803","220258","284405","1604185","1071303","1920308","1235258","32690","403147","648693","694979","781185","594878"
"20253","11","서울시","CS100006","패스트푸드점","184556668960","14952513","130469361737","54087307223","23684130066","26539488634","24782912388","27238137932","28224692716","28559062441","25528244783","4139394385","12250626738","56379048101","31790763745","65185292337","14811543655","88003992410","75940246926","2890023722","30929960161","45227456053","37349905885","30237347238","17309546278","10786202","4166311","2012855","2239335","2066979","2206705","2260327","2223961","1942351","469550","1244639","4306609","2632243","4893615","1405859","7604413","6687473","305125","2988530","4099672","3085090","2424316","1389148"
"20253","11","서울시","CS100005","제과점","272249712958","25595056","198994700026","73255012933","35851109800","41624619183","39446152807","39456134389","42616683848","40620935801","32634077131","336958749","51999893328","71563766168","62212042229","72888166560","13248885925","95581131690","147646895300","1583572341","28341081314","52459302627","57482435262","53951719434","49409916039","18955291","6639765","3550817","4018017","3771835","3739148","3875474","3662716","2977048","37397","5323172","6170639","5571254","7081882","1410710","9538905","14959053","228589","3279596","5469984","5495308","5183129","4841311"
"20253","11","서울시","CS100004","양식음식점","333346019722","7675400","225205840990","108140178732","35155891813","45161193618","43585915352","46859881660","54442958546","62262429345","45877749387","17602370253","3067572831","98091406371","43612106562","120213711417","50758852288","137166025681","129395041185","2761239933","57493441111","85563256094","56395787907","40745037750","23602304072","5400344","2275056","907977","1110856","1048636","1117090","1215786","1257942","1017114","266865","157059","2947916","1105828","2602567","595166","3207881","3701356","116423","1736743","2110913","1412978","1028997","503173"
