"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20214","A","골목상권","3110103","옥수터널","254063","109186","144876","38661","25181","52169","45965","33681","58407","68093","52570","27780","29143","43773","32703","35026","34511","34304","34833","35014","38811","41563"
"20214","A","골목상권","3110102","옥수역 6번","670364","297858","372508","108267","76665","112107","117007","92722","163597","88160","134785","107653","120725","154571","64469","94700","97189","98161","98405","99366","97087","85456"
"20214","A","골목상권","3110101","옥정중학교","161426","71793","89632","31982","13469","28691","27878","21300","38105","25532","32589","26333","28034","32945","15991","23063","23398","23389","23401","23280","22889","22005"
"20214","A","골목상권","3110100","옥수동우편취급국","48402","22238","26164","9725","3741","7830","8159","6333","12616","12805","10053","5389","5465","8144","6548","6990","6902","6963","6958","6837","6926","6826"
"20214","A","골목상권","3110099","유엔빌리지길","330228","154176","176051","36435","35259","73614","64509","51747","68664","80614","69934","40011","43542","56798","39329","45929","46719","47022","47192","47499","48313","47555"
"20214","A","골목상권","3110098","서울독일학교","84346","38757","45589","8618","11490","20598","16830","12250","14561","16470","18790","13351","11790","14737","9208","12092","12600","12555","12529","12447","11240","10882"
"20214","A","골목상권","3110097","한남초등학교","50139","23285","26855","5044","8279","12254","9991","6692","7880","8082","11411","9002","7429","9152","5065","7192","7644","7682","7604","7588","6447","5983"
"20214","A","골목상권","3110096","한남힐사이드아파트","272375","123814","148562","27274","48883","73349","50159","33689","39022","44015","54279","40604","46920","58323","28232","34711","38469","40608","39211","41663","40646","37067"
"20214","A","골목상권","3110095","한강진역 3번","493246","225752","267494","37715","99958","135231","92572","58640","69130","113475","95046","66756","71714","89442","56813","67481","70362","72500","71971","73498","71275","66156"
"20214","A","골목상권","3110094","오산중학교","72938","38387","34551","10427","9138","13367","13633","12413","13960","14654","15614","10636","11526","13278","7227","10079","10170","10273","10344","10618","11091","10364"
"20214","A","골목상권","3110093","우사단길","2578156","1306398","1271759","191148","448633","643461","494528","337375","463012","703955","535331","300958","297177","407868","332868","363292","359008","359676","360122","362397","385140","388520"
"20214","A","골목상권","3110092","NH농협은행 보광동지점","678368","337997","340371","52697","115195","131745","118067","104356","156309","198994","137382","70495","68783","105772","96942","97563","95551","96293","95047","95579","97954","100381"
"20214","A","골목상권","3110091","리움미술관","203218","92667","110551","13549","52989","58395","35479","22491","20315","18972","35003","38131","44676","49096","17340","25823","27948","29291","29070","31909","32147","27030"
"20214","A","골목상권","3110090","한국폴리텍대학서울정수캠퍼스","652065","322897","329168","73897","97211","125984","120585","97782","136607","172217","137551","78313","75975","103941","84067","94446","94345","91185","91848","91707","94341","94195"
"20214","A","골목상권","3110089","서빙고동주민센터","513673","247227","266446","70538","61577","84748","95319","79451","122039","151359","113283","59186","57963","71155","60728","73369","73025","72600","72404","73198","74527","74551"
"20214","A","골목상권","3110088","오산고등학교","405283","192691","212591","73687","54162","65698","80859","60689","70190","117060","86911","45912","43676","60086","51639","58438","57659","56543","56886","57001","58760","59995"
"20214","A","골목상권","3110087","이태원엔틱가구거리","273736","140529","133207","19659","61248","59141","45590","37735","50362","62105","54510","36637","37257","49529","33696","37421","37415","37762","38208","39515","42653","40760"
"20214","A","골목상권","3110086","이태원역 북측","454884","221515","233369","35191","96892","108866","78204","55490","80240","103905","87658","56182","59345","87077","60718","61160","61108","62087","62776","66363","73052","68338"
"20214","A","골목상권","3110085","경리단길남측","1367836","652236","715600","112406","244878","336971","259074","164042","250464","354793","280444","165302","164923","230416","171958","191934","188926","190005","190301","194312","206896","205462"
"20214","A","골목상권","3110084","경리단길북측","890342","424514","465827","68831","142413","218834","170052","103600","186613","247126","185214","99304","100420","140440","117839","123771","122403","121836","122105","123637","137202","139387"
"20214","A","골목상권","3110083","서빙고역 1번","97563","46514","51048","11270","12076","17328","18619","16311","21958","28494","21152","10922","10861","13548","12586","13788","14197","14109","13909","14058","13784","13719"
"20214","A","골목상권","3110082","용산구청","345409","171220","174189","20557","92799","77605","52937","45480","56032","67439","58518","44628","50000","77708","47117","45140","44742","45580","46362","51168","59108","53310"
"20214","A","골목상권","3110081","해방촌 남동측","1850820","849741","1001078","193405","301580","408594","292424","208240","446576","541347","396502","202987","192450","275567","241967","262700","256904","260340","258543","260100","271299","280934"
"20214","A","골목상권","3110080","해방촌예술마을","1693109","797402","895708","215113","260206","324798","253064","227555","412374","466619","351790","184951","181761","273323","234665","238855","235775","237792","235343","237821","248543","258981"
"20214","A","골목상권","3110079","후암동주민센터","2197133","1032352","1164781","295514","296424","435222","377529","316555","475890","688283","479903","237185","221065","294383","276313","315521","313205","313024","311871","310275","311442","321793"
"20214","A","골목상권","3110078","이촌동점보아파트","117569","52864","64705","27045","9511","15751","22791","18111","24360","25146","23200","15735","16391","22334","14764","16715","16636","16566","16535","16766","17186","17168"
"20214","A","골목상권","3110077","삼광초등학교","531593","254201","277394","72950","67525","88165","91532","78371","133049","153519","106128","56003","54797","83778","77367","76681","77411","76795","76718","75810","73583","74595"
"20214","A","골목상권","3110076","삼각지역 14번","32408","17006","15402","2212","5690","7665","5991","4970","5880","6703","7079","4806","4404","5663","3752","4538","4769","4801","4819","4727","4485","4270"
"20214","A","골목상권","3110075","숙대입구역 1번","847521","428909","418613","87692","139108","145593","142025","131586","201516","212617","179828","108393","105501","137949","103233","120801","123943","123735","123034","123036","115576","117397"
"20214","A","골목상권","3110074","서울역 12번","771615","404703","366914","60334","121856","148228","133932","131304","175961","211188","169845","93916","89590","113299","93779","110026","111114","110853","111922","109578","105688","112436"
"20214","A","골목상권","3110073","삼각지역 3번","102845","55592","47252","6943","20051","25605","20398","14742","15107","17806","22265","17525","16722","18694","9830","15168","16053","16110","16091","15469","12304","11649"
"20214","A","골목상권","3110072","열정도","280083","124252","155829","26501","44364","72914","60523","38943","36836","54333","62321","41850","41649","50169","29759","40232","41068","40980","40999","41013","37697","38094"
"20214","A","골목상권","3110071","한강미주맨션아파트","34832","16304","18528","4657","2948","5138","7060","6214","8817","8995","7445","3962","4047","5796","4587","4861","4842","4921","4891","4998","5187","5130"
