"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20261","11740","강동구","CS300043","전자상거래업","779.0","779.0","0.0","0.3","2.0","9.0","70.0"
"20261","11740","강동구","CS300042","주유소","43.0","43.0","0.0","0.0","0.0","4.7","2.0"
"20261","11740","강동구","CS300041","예술품","30.0","30.0","0.0","10.0","3.0","0.0","0.0"
"20261","11740","강동구","CS300040","재생용품 판매점","42.0","42.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300039","모터사이클및부품","20.0","20.0","0.0","0.0","0.0","5.0","1.0"
"20261","11740","강동구","CS300038","자동차부품","93.0","92.0","1.0","0.0","0.0","2.2","2.0"
"20261","11740","강동구","CS300037","중고차판매","13.0","13.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300036","조명용품","189.0","188.0","1.0","0.0","0.0","1.1","2.0"
"20261","11740","강동구","CS300035","인테리어","200.0","200.0","0.0","1.5","3.0","0.5","1.0"
"20261","11740","강동구","CS300034","악기","14.0","14.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300033","철물점","117.0","117.0","0.0","1.7","2.0","0.0","0.0"
"20261","11740","강동구","CS300032","가전제품","97.0","97.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300031","가구","143.0","143.0","0.0","2.1","3.0","2.1","3.0"
"20261","11740","강동구","CS300030","중고가구","3.0","3.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300029","애완동물","136.0","126.0","10.0","4.4","6.0","4.4","6.0"
"20261","11740","강동구","CS300028","화초","274.0","271.0","3.0","2.6","7.0","2.2","6.0"
"20261","11740","강동구","CS300027","섬유제품","116.0","116.0","0.0","5.2","6.0","1.7","2.0"
"20261","11740","강동구","CS300026","완구","44.0","44.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300025","자전거 및 기타운송장비","74.0","74.0","0.0","1.4","1.0","4.1","3.0"
"20261","11740","강동구","CS300024","운동/경기용품","184.0","184.0","0.0","1.6","3.0","1.1","2.0"
"20261","11740","강동구","CS300023","미용재료","47.0","47.0","0.0","4.3","2.0","2.1","1.0"
"20261","11740","강동구","CS300022","화장품","439.0","420.0","19.0","1.1","5.0","3.2","14.0"
"20261","11740","강동구","CS300021","문구","131.0","122.0","9.0","3.8","5.0","3.1","4.0"
"20261","11740","강동구","CS300020","서적","155.0","145.0","10.0","5.2","8.0","0.6","1.0"
"20261","11740","강동구","CS300019","의료기기","199.0","196.0","3.0","0.0","0.0","2.0","4.0"
"20261","11740","강동구","CS300018","의약품","442.0","408.0","34.0","2.0","9.0","2.7","12.0"
"20261","11740","강동구","CS300017","시계및귀금속","138.0","136.0","2.0","2.2","3.0","0.7","1.0"
"20261","11740","강동구","CS300016","안경","113.0","79.0","34.0","1.8","2.0","0.9","1.0"
"20261","11740","강동구","CS300015","가방","101.0","100.0","1.0","2.0","2.0","3.0","3.0"
"20261","11740","강동구","CS300014","신발","129.0","126.0","3.0","0.0","0.0","1.6","2.0"
"20261","11740","강동구","CS300013","유아의류","67.0","66.0","1.0","0.0","0.0","4.5","3.0"
"20261","11740","강동구","CS300012","한복점","10.0","10.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300011","일반의류","1251.0","1251.0","0.0","1.1","14.0","1.6","20.0"
"20261","11740","강동구","CS300010","반찬가게","408.0","392.0","16.0","2.5","10.0","2.7","11.0"
"20261","11740","강동구","CS300009","청과상","330.0","329.0","1.0","1.8","6.0","2.1","7.0"
"20261","11740","강동구","CS300008","수산물판매","161.0","156.0","5.0","1.2","2.0","1.9","3.0"
"20261","11740","강동구","CS300007","육류판매","272.0","270.0","2.0","1.8","5.0","2.2","6.0"
"20261","11740","강동구","CS300006","미곡판매","135.0","135.0","0.0","1.5","2.0","2.2","3.0"
"20261","11740","강동구","CS300005","주류도매","36.0","36.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS300004","핸드폰","281.0","274.0","7.0","0.7","2.0","3.2","9.0"
"20261","11740","강동구","CS300003","컴퓨터및주변장치판매","153.0","153.0","0.0","0.7","1.0","5.2","8.0"
"20261","11740","강동구","CS300002","편의점","342.0","96.0","246.0","1.8","6.0","2.6","9.0"
"20261","11740","강동구","CS300001","슈퍼마켓","506.0","356.0","150.0","3.6","18.0","4.9","25.0"
"20261","11740","강동구","CS200047","가정용품임대","46.0","46.0","0.0","0.0","0.0","2.2","1.0"
"20261","11740","강동구","CS200046","의류임대","15.0","15.0","0.0","0.0","0.0","13.3","2.0"
"20261","11740","강동구","CS200045","비디오/서적임대","10.0","9.0","1.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200044","여행사","95.0","95.0","0.0","3.2","3.0","5.3","5.0"
"20261","11740","강동구","CS200043","건축물청소","257.0","250.0","7.0","0.0","0.0","1.6","4.0"
"20261","11740","강동구","CS200042","통번역서비스","49.0","49.0","0.0","0.0","0.0","4.1","2.0"
"20261","11740","강동구","CS200041","사진관","185.0","183.0","2.0","1.1","2.0","2.7","5.0"
"20261","11740","강동구","CS200040","녹음실","21.0","21.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200039","DVD방","24.0","24.0","0.0","12.5","3.0","0.0","0.0"
"20261","11740","강동구","CS200038","독서실","144.0","122.0","22.0","5.6","8.0","8.3","12.0"
"20261","11740","강동구","CS200037","노래방","223.0","217.0","6.0","2.7","6.0","3.1","7.0"
"20261","11740","강동구","CS200036","고시원","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200035","게스트하우스","8.0","8.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200034","여관","115.0","114.0","1.0","5.2","6.0","4.3","5.0"
"20261","11740","강동구","CS200033","부동산중개업","1531.0","1527.0","4.0","0.2","3.0","1.4","21.0"
"20261","11740","강동구","CS200032","가전제품수리","155.0","155.0","0.0","3.9","6.0","0.6","1.0"
"20261","11740","강동구","CS200031","세탁소","280.0","210.0","70.0","2.9","8.0","2.5","7.0"
"20261","11740","강동구","CS200030","피부관리실","426.0","417.0","9.0","3.5","15.0","1.4","6.0"
"20261","11740","강동구","CS200029","네일숍","205.0","203.0","2.0","0.0","0.0","2.9","6.0"
"20261","11740","강동구","CS200028","미용실","1112.0","1011.0","101.0","2.1","23.0","1.9","21.0"
"20261","11740","강동구","CS200027","모터사이클수리","22.0","22.0","0.0","0.0","0.0","4.5","1.0"
"20261","11740","강동구","CS200026","자동차미용","71.0","64.0","7.0","5.6","4.0","4.2","3.0"
"20261","11740","강동구","CS200025","자동차수리","239.0","212.0","27.0","0.4","1.0","1.7","4.0"
"20261","11740","강동구","CS200024","스포츠클럽","225.0","208.0","17.0","0.4","1.0","3.6","8.0"
"20261","11740","강동구","CS200023","통신기기수리","22.0","22.0","0.0","4.5","1.0","4.5","1.0"
"20261","11740","강동구","CS200022","복권방","44.0","44.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200021","기타오락장","44.0","40.0","4.0","6.8","3.0","0.0","0.0"
"20261","11740","강동구","CS200020","전자게임장","6.0","5.0","1.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200019","PC방","62.0","54.0","8.0","0.0","0.0","4.8","3.0"
"20261","11740","강동구","CS200018","볼링장","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200017","골프연습장","97.0","88.0","9.0","4.1","4.0","3.1","3.0"
"20261","11740","강동구","CS200016","당구장","170.0","170.0","0.0","2.9","5.0","2.4","4.0"
"20261","11740","강동구","CS200015","세무사사무소","147.0","147.0","0.0","0.7","1.0","0.0","0.0"
"20261","11740","강동구","CS200014","회계사사무소","11.0","11.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200013","기타법무서비스","38.0","38.0","0.0","0.0","0.0","7.9","3.0"
"20261","11740","강동구","CS200012","법무사사무소","43.0","43.0","0.0","4.7","2.0","2.3","1.0"
"20261","11740","강동구","CS200011","변리사사무소","2.0","2.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200010","변호사사무소","12.0","12.0","0.0","16.7","2.0","0.0","0.0"
"20261","11740","강동구","CS200009","동물병원","63.0","63.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200008","한의원","209.0","209.0","0.0","2.9","6.0","2.9","6.0"
"20261","11740","강동구","CS200007","치과의원","248.0","248.0","0.0","1.2","3.0","1.6","4.0"
"20261","11740","강동구","CS200006","일반의원","541.0","541.0","0.0","0.9","5.0","0.6","3.0"
"20261","11740","강동구","CS200005","스포츠 강습","428.0","406.0","22.0","1.9","8.0","2.6","11.0"
"20261","11740","강동구","CS200004","컴퓨터학원","11.0","11.0","0.0","0.0","0.0","0.0","0.0"
"20261","11740","강동구","CS200003","예술학원","527.0","495.0","32.0","1.3","7.0","1.7","9.0"
"20261","11740","강동구","CS200002","외국어학원","124.0","121.0","3.0","8.9","11.0","4.0","5.0"
"20261","11740","강동구","CS200001","일반교습학원","1462.0","1305.0","157.0","2.5","36.0","3.0","44.0"
"20261","11740","강동구","CS100010","커피-음료","931.0","679.0","252.0","2.7","25.0","3.0","28.0"
"20261","11740","강동구","CS100009","호프-간이주점","560.0","488.0","72.0","1.8","10.0","3.8","21.0"
"20261","11740","강동구","CS100008","분식전문점","493.0","345.0","148.0","3.0","15.0","5.9","29.0"
"20261","11740","강동구","CS100007","치킨전문점","272.0","96.0","176.0","4.0","11.0","4.0","11.0"
"20261","11740","강동구","CS100006","패스트푸드점","253.0","99.0","154.0","1.6","4.0","5.1","13.0"
"20261","11740","강동구","CS100005","제과점","331.0","244.0","87.0","2.1","7.0","2.4","8.0"
"20261","11740","강동구","CS100004","양식음식점","208.0","169.0","39.0","2.9","6.0","5.8","12.0"
"20261","11740","강동구","CS100003","일식음식점","229.0","201.0","28.0","2.2","5.0","3.1","7.0"
"20261","11740","강동구","CS100002","중식음식점","181.0","149.0","32.0","5.5","10.0","4.4","8.0"
"20261","11740","강동구","CS100001","한식음식점","2257.0","1986.0","271.0","3.1","69.0","3.6","81.0"
"20261","11710","송파구","CS300043","전자상거래업","1183.0","1181.0","2.0","0.1","1.0","5.1","60.0"
"20261","11710","송파구","CS300042","주유소","70.0","70.0","0.0","4.3","3.0","4.3","3.0"
"20261","11710","송파구","CS300041","예술품","80.0","80.0","0.0","3.8","3.0","1.3","1.0"
"20261","11710","송파구","CS300040","재생용품 판매점","50.0","50.0","0.0","0.0","0.0","2.0","1.0"
"20261","11710","송파구","CS300039","모터사이클및부품","39.0","39.0","0.0","7.7","3.0","2.6","1.0"
"20261","11710","송파구","CS300038","자동차부품","230.0","230.0","0.0","0.4","1.0","0.9","2.0"
"20261","11710","송파구","CS300037","중고차판매","16.0","16.0","0.0","0.0","0.0","0.0","0.0"
"20261","11710","송파구","CS300036","조명용품","566.0","566.0","0.0","0.4","2.0","1.1","6.0"
"20261","11710","송파구","CS300035","인테리어","253.0","253.0","0.0","1.2","3.0","1.6","4.0"
"20261","11710","송파구","CS300034","악기","34.0","34.0","0.0","2.9","1.0","0.0","0.0"
"20261","11710","송파구","CS300033","철물점","129.0","129.0","0.0","1.6","2.0","0.8","1.0"
"20261","11710","송파구","CS300032","가전제품","152.0","152.0","0.0","0.0","0.0","2.0","3.0"
"20261","11710","송파구","CS300031","가구","258.0","258.0","0.0","0.4","1.0","0.8","2.0"
"20261","11710","송파구","CS300030","중고가구","4.0","4.0","0.0","0.0","0.0","0.0","0.0"
"20261","11710","송파구","CS300029","애완동물","218.0","206.0","12.0","4.6","10.0","1.4","3.0"
"20261","11710","송파구","CS300028","화초","407.0","404.0","3.0","1.2","5.0","2.2","9.0"
"20261","11710","송파구","CS300027","섬유제품","189.0","189.0","0.0","4.8","9.0","1.6","3.0"
"20261","11710","송파구","CS300026","완구","59.0","59.0","0.0","3.4","2.0","1.7","1.0"
"20261","11710","송파구","CS300025","자전거 및 기타운송장비","63.0","63.0","0.0","1.6","1.0","0.0","0.0"
