"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","여가_지출_총금액","문화_지출_총금액","교육_지출_총금액","유흥_지출_총금액"
"20261","R","전통시장","3130109","묵1동도깨비시장","411915505","110032828","49270403","29713577","56638630","68723804","14673713","12273203","53308712","17280635"
"20261","R","전통시장","3130108","태능엔터피아(태릉시장)","195395907","42950529","27465237","16716954","22454238","37672359","13574517","5498688","20809443","8253942"
"20261","R","전통시장","3130107","중랑동부시장(중랑교종합상가)","69837498","16840085","8487957","5586952","7834978","12210998","2501647","2289944","11091178","2993759"
"20261","R","전통시장","3130106","중랑동부시장","677368736","182593966","81508636","51614982","89866265","110736652","24801040","21467565","86216852","28562778"
"20261","R","전통시장","3130105","장미제일시장(중화동제일시장)","444076061","144386401","49745248","30853136","72613612","60048530","13462621","14440283","41113004","17413226"
"20261","R","전통시장","3130104","전곡시장","291966576","84907108","34940442","20686826","41634668","43748526","10790007","9241791","34225820","11791388"
"20261","R","전통시장","3130103","이경시장","92712866","26007437","11067294","7283653","12581467","13700311","3684716","2966388","11674249","3747351"
"20261","R","전통시장","3130102","이문제일시장","32207043","8975861","3765993","2165447","4309819","5134958","990597","948379","4577432","1338557"
"20261","R","전통시장","3130101","답십리현대시장","214858148","65554686","24369646","14532866","31839339","29757678","6873825","6922955","26723001","8284152"
"20261","R","전통시장","3130100","답십리시장","212710178","58869419","25240328","15165387","28737529","32749006","7495221","6494383","29139208","8819697"
"20261","R","전통시장","3130099","전농로터리시장","22618305","5816050","2839147","1686730","2942139","3934687","983583","671756","2771268","972945"
"20261","R","전통시장","3130098","회기시장","555018173","132087302","73520098","51922405","58088690","88311173","24372959","20880391","78801780","27033375"
"20261","R","전통시장","3130097","답십리 건축자재시장","595259378","193274318","66471535","40576459","93832259","77428656","18017864","19544102","63556711","22557474"
"20261","R","전통시장","3130095","청량리전통시장","106183611","32606950","12604726","8066297","15940323","15432594","3829636","3538939","9804948","4359198"
"20261","R","전통시장","3130094","청량리청과물시장","60060872","16179442","7206541","4384350","8433773","10050345","2525221","1751500","7126973","2402727"
"20261","R","전통시장","3130092","청량리농수산물시장","246782756","81185337","28085004","19019057","39661688","32708387","7456083","8420537","20189368","10057295"
"20261","R","전통시장","3130091","청량종합도매시장","387606744","113102430","46221034","30173404","54439705","58590083","13994397","12782799","42046034","16256858"
"20261","R","전통시장","3130090","청량리종합시장","95383726","31052152","10882176","7223848","15975528","13287610","3166370","3123923","6979524","3692595"
"20261","R","전통시장","3130089","청량리수산시장","172981346","58223096","19294988","11980197","28481443","21588665","5529969","5710815","15621541","6550632"
"20261","R","전통시장","3130088","경동시장","","","","","","","","","",""
"20261","R","전통시장","3130087","경동광성상가(경동시장)","33115142","10648873","3811468","2765406","5392890","4591196","1075959","1119172","2307882","1402296"
"20261","R","전통시장","3130086","서울약령시장","796670784","227188915","96404439","62554620","109761466","125915055","29197817","26104250","85168029","34376193"
"20261","R","전통시장","3130084","신성시장(신성골목시장)","112815397","29744218","13434709","7983259","15135072","18889050","3887789","3313138","15699158","4729004"
"20261","R","전통시장","3130083","중곡제일시장(중곡제일골목시장, 광성시장)","459821249","126226872","56474878","34964463","61412080","75084650","17303315","14641030","53774373","19939588"
"20261","R","전통시장","3130082","면곡골목시장","135793567","35323599","17222059","10312517","17521787","23195080","6469451","4083098","15965324","5700652"
"20261","R","전통시장","3130081","자양골목전통시장(자양골목시장)","1032013109","286745464","122704294","73694694","136402025","163238952","32830787","32653743","139722312","44020838"
"20261","R","전통시장","3130080","자양종합시장(기능상실)","31975848","7400099","4114115","2429839","3802634","5984820","1451566","935924","4455872","1400979"
"20261","R","전통시장","3130079","한아름시장","85509807","15674111","11605372","5455678","8467598","11458395","3824718","2834547","22131790","4057598"
"20261","R","전통시장","3130078","화양제일골목시장","609523889","138279254","90097701","35279618","76446197","55107681","21241267","28100595","128140852","36830724"
"20261","R","전통시장","3130077","조양시장","82488184","19072050","11293247","5131127","10336941","10517134","3014421","3283476","15550166","4289622"
"20261","R","전통시장","3130076","능동로골목시장","299187703","92467011","35620639","22239739","42309341","42218239","9168648","10316318","31607918","13239850"
"20261","R","전통시장","3130075","노룬산시장(노룬산골목시장)","172630342","52210814","20424554","12919299","24712044","24318635","5977213","5849530","18998878","7219375"
"20261","R","전통시장","3130074","영동교골목시장","231301232","74576547","26972223","17468139","34139046","30957141","6896988","8384106","21986657","9920385"
"20261","R","전통시장","3130073","뚝도시장","72653396","22427080","8629887","5523167","10764561","10503596","2408376","2440929","6812089","3143711"
"20261","R","전통시장","3130072","성동용답상가시장","1921353897","580957226","222583991","137600676","284402527","276223560","65338325","61973409","216298177","75976006"
"20261","R","전통시장","3130071","성수역 골목형상점가","41041904","8277460","5436346","3536991","4255230","7592616","2606854","1098276","6626714","1611417"
"20261","R","전통시장","3130070","뚝섬역상점가","455795908","141146369","54150560","35974817","63105814","63990093","14428328","16785141","46684657","19530129"
"20261","R","전통시장","3130069","한양대앞상점가(한양시장, 왕십리맛골목)","17708732","3259396","2824593","1003005","1925332","1607035","648981","878547","4368338","1193505"
"20261","R","전통시장","3130068","마장축산물시장","1231475259","328511866","149736710","94976807","160896723","200513135","49007526","38390512","158005394","51436586"
"20261","R","전통시장","3130067","왕십리도선동상점가","1045393284","296385383","126278926","80235648","142885598","163639855","38974708","33115021","119097436","44780709"
"20261","R","전통시장","3130066","행당시장상점가","658872395","173227082","83331059","49812907","85365609","97590998","26327378","22416559","91195557","29605246"
"20261","R","전통시장","3130065","무학봉상점가","1265926447","380523084","147266226","91579032","183375683","181238951","44219996","41195050","146605861","49922564"
"20261","R","전통시장","3130064","금남시장","151181436","51293919","16400101","10776857","25081773","18205882","4426416","5154551","14323293","5518644"
"20261","R","전통시장","3130063","신금호역 골목형상점가","177964764","49821180","21314086","12968542","23377184","27910590","6107704","5749422","23219144","7496912"
"20261","R","전통시장","3130062","보광시장","8540338","2132643","1089942","589245","1101819","1370159","440433","236238","1258231","321628"
"20261","R","전통시장","3130061","이태원시장","55595053","13816996","7283059","4401146","6889725","9550459","2721618","1719919","6803582","2408549"
"20261","R","전통시장","3130060","신흥시장","37924561","9206935","5362041","3150214","4681482","7091738","2399010","1168608","3154867","1709666"
"20261","R","전통시장","3130059","후암시장","463608951","118342259","57392510","37057101","58549255","76498902","20159116","14234057","61854386","19521365"
"20261","R","전통시장","3130058","이촌종합시장","69267077","15002207","8886095","5544947","7828617","12401443","3772869","1874438","11192368","2764093"
"20261","R","전통시장","3130057","만리시장","16646334","5676977","1855235","1187619","2906160","2173571","497843","546306","1145001","657622"
"20261","R","전통시장","3130056","용산용문시장","415616099","124771408","48733286","31555813","60339773","60364226","14104371","13705321","44828000","17213901"
"20261","R","전통시장","3130055","황학시장(서울중앙시장, 신중앙시장)","616630999","182148011","74141365","47032259","89967238","95071149","22269701","19786791","59727823","26486662"
"20261","R","전통시장","3130054","황학동주방가구거리상점가","614917235","180397080","74410870","49573866","86884276","95244829","22632033","20572888","58591658","26609735"
"20261","R","전통시장","3130053","백학시장","467808028","129361410","56018787","34348444","63642337","73930626","17370392","14370607","59239544","19525881"
"20261","R","전통시장","3130052","서울중앙시장(신중앙시장)","789170860","240067446","95806227","61082139","114905221","117363407","29324606","26446137","70260615","33915062"
"20261","R","전통시장","3130051","동화동 골목형상점가","1082407969","253317699","137462928","82279467","129290528","188572657","54220764","30618753","162788802","43856371"
"20261","R","전통시장","3130050","청평화시장","","","","","","","","","",""
"20261","R","전통시장","3130049","신당 미래유산 먹거리 골목형상점가","48456120","14771773","5916945","3951691","6817234","6950064","1699470","1713774","4498769","2136400"
"20261","R","전통시장","3130048","동평화시장","49963968","11193799","6950010","3963464","5863620","9349676","3168511","1395863","5945756","2133269"
"20261","R","전통시장","3130047","테크노상가(엘리시움)","21442123","4334081","2750683","1951955","2158984","3873034","1266748","599228","3673717","833693"
"20261","R","전통시장","3130046","team204(팀204)","","","","","","","","","",""
"20261","R","전통시장","3130042","약수시장","1082856206","258479959","138097905","91431263","132445638","194751903","53382599","32131728","136042952","46092259"
"20261","R","전통시장","3130038","평화시장(통일상가, 동화상가)","1944400","443350","289926","155195","224990","377876","146780","56094","163914","86275"
"20261","R","전통시장","3130036","중부시장(신중부시장)","114955686","32031227","14385637","8331215","15933543","18506542","5030147","3497420","12327200","4912755"
