"기준_년분기_코드","자치구_코드","자치구_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20222","11305","강북구","CS300025","자전거 및 기타운송장비","686113551","5090","327199910","358913641","63901475","51501353","120922593","32484752","58389737","175633774","183279867","0","17354543","236181535","282316688","150260785","0","520902193","165211358","0","17859075","282904363","128221643","191259372","65869098","2741","2349","397","359","1004","498","483","1178","1171","0","457","1348","2234","1051","0","3866","1224","0","388","1338","1198","1229","937"
"20222","11305","강북구","CS300024","운동/경기용품","1035015365","16267","693693767","341321598","88123072","73499980","110047968","282243563","139779184","166487794","174833804","0","121083380","275326753","280718218","351720227","6166787","598658223","409745244","373453","35607937","353590665","131222828","209389436","278219149","9775","6492","2122","1601","1806","1877","2369","3425","3067","0","2425","4086","5357","4316","83","11144","4804","19","707","2030","3820","5235","4137"
"20222","11305","강북구","CS300022","화장품","5969451269","271546","4547182429","1422268840","798140897","1040605259","958675314","763565083","986195876","859609966","562658874","47833147","352662774","1175299501","1562963379","2525128302","305564166","1368010331","4576375842","49534584","922507709","1247021599","1003991326","1262479009","1458851947","194571","76975","34791","40599","38343","36610","44228","44659","32316","1471","10397","55426","74416","112509","17327","58952","212431","5357","64890","55096","46135","51297","48606"
"20222","11305","강북구","CS300021","문구","682412004","56195","608264761","74147243","97423638","122249753","157907065","115998357","114685948","48758489","25388754","15089","90323105","130367629","283505993","175992769","2207419","186840532","227130819","18390840","49304879","56415627","140550020","81225500","68084491","48245","7950","9144","9360","10601","9043","10097","5167","2783","8","8144","10739","19973","17005","326","22556","28154","5076","6435","6784","15451","9311","7656"
"20222","11305","강북구","CS300020","서적","1016691259","10226","988150669","28540590","111798383","238850308","293979498","174080236","169442244","26748705","1791885","0","12349009","245716355","680294368","72662482","5669045","399244007","405263743","9522627","28762204","50304788","178987256","154489079","382441794","9163","1063","1853","1542","2217","2028","1523","1028","35","0","533","2052","5398","2147","96","3955","5998","485","267","559","3884","2883","1875"
"20222","11305","강북구","CS300019","의료기기","2196315025","10465","1896844939","299470086","202515471","348767896","290657170","541169283","513735119","23806719","275663367","0","283808674","403813568","1014192907","494499876","0","703730407","1022576112","0","38960556","94869380","189182299","445276183","958018103","9778","687","1956","1834","1741","2042","2205","550","137","0","1294","3199","4570","1402","0","4927","5237","0","183","676","1548","1943","5813"
"20222","11305","강북구","CS300018","의약품","48842393445","2846191","42201553266","6640840179","8701135195","9709920280","7626651840","8002151013","8161694938","5478434390","1162405789","7129600","10236964111","14730495845","13910075963","9439066157","518661769","25162626332","22802578754","74626204","2507847481","6001053816","12228830113","10559125753","16593721721","2377912","468279","534003","488393","426967","420925","507624","377271","91008","1039","570793","756151","799921","684326","33961","1322754","1519858","12470","266149","432228","552215","639034","940517"
"20222","11305","강북구","CS300017","시계및귀금속","1781367312","16004","1372625849","408741463","429994499","187846421","284442008","215189014","255153907","312870768","95870695","0","33019110","468306561","663619218","610065783","6356640","577445267","1189597426","14476840","137431310","245617071","248008744","468034827","653473903","11486","4518","1793","1905","2700","2452","2636","2614","1904","0","572","3324","5311","6663","134","3909","12060","449","2772","2773","3583","3560","2833"
"20222","11305","강북구","CS300016","안경","2805026107","39272","1901693373","903332734","410934098","398365395","330172458","362605326","399616096","549589750","353742984","0","136987951","628264086","841660526","1137037818","61075726","1182665174","1617797217","32123786","557244043","565967876","636351769","599444391","409330526","27412","11860","5562","5521","5326","4994","6009","7201","4659","0","1566","8073","10835","17475","1323","13165","26070","1426","12680","8037","7144","6238","3709"
"20222","11305","강북구","CS300015","가방","20346544","1043","14102256","6244288","2972030","4963275","1691575","2396432","2078944","2853920","3390368","0","3431753","4576869","8310360","4027562","0","9232824","10053630","0","0","3174259","1639467","3077276","11395453","714","329","152","192","126","153","91","135","194","0","216","254","372","201","0","548","459","0","0","144","112","164","587"
"20222","11305","강북구","CS300014","신발","8748959476","118694","5682055529","3066903947","985426094","1164448381","1002274500","1261484009","1268422545","1703168414","1363735533","0","147050218","1911537468","2846799293","3550228193","293344304","4053623565","4657565187","91596422","1708134228","1953223102","1473891468","1756395419","1727948113","77573","41121","12523","15770","15439","16718","17123","23163","17958","0","2841","25007","39277","47606","3963","45917","72693","1359","24528","25297","22134","24278","21013"
"20222","11305","강북구","CS300011","일반의류","33870237335","598129","21157094971","12713142364","3704971949","4349824323","3934922928","4318602802","4848772969","7064251271","5648891093","122156648","841821217","7559900801","11545137982","12974449194","826771493","11088243717","22480488934","221267402","5123359146","4510850553","5961988347","8268984298","9482282905","373249","224880","64698","70451","71168","75918","91014","124646","100234","3483","18657","134618","201566","224718","15087","188305","409342","5142","97051","80485","108051","149472","157451"
"20222","11305","강북구","CS300010","반찬가게","3332174194","244013","2550837010","781337184","483315272","528401368","544164193","482228245","512727932","538631029","242706155","5256874","315708381","718467305","1212349120","1049122105","31270409","1136286772","2091696243","11080534","185607127","304072342","531025916","939656631","1256540464","183825","60188","37729","39971","33846","35749","36530","36023","24165","380","25479","53585","77297","83192","4080","97223","144173","2294","28215","31715","46174","63926","69072"
"20222","11305","강북구","CS300009","청과상","12031508108","579819","8881912172","3149595936","1678289107","1689913903","1876951014","1664198968","1972559180","2077854252","1071741684","1588199","2313506943","2737570348","3692536239","3061503528","224802851","4097988172","6870425312","655414","389871986","1002500830","1668943445","2822616732","5083825067","405728","174091","82163","80195","80011","70399","92960","107135","66956","117","68168","137430","181206","183540","9358","210986","359811","304","23534","51406","95725","162539","237284"
"20222","11305","강북구","CS300008","수산물판매","8383640508","340073","6251167125","2132473383","996579771","842110077","1381845980","1179714769","1850916528","1389121643","743351740","30233654","710596501","1559281209","3695919539","2227728799","159880806","3035603608","5238081297","3775598","134057044","380374483","1429621617","3394853373","2931002792","235938","104135","45731","46065","42740","46814","54588","63586","40549","2567","31987","76723","112237","109572","6987","139296","198547","148","8467","22767","58843","98084","149533"
"20222","11305","강북구","CS300007","육류판매","14920210080","503662","10213033899","4707176181","1697093318","1810319546","2117442454","1898952079","2689226502","2881700442","1825475739","808309","2002221574","3227246375","4561570097","4986202263","142161462","5334905663","9129675473","3537817","408478475","1709391882","2380709753","4033187374","5929275835","345204","158458","66092","65616","65909","66012","81575","94596","63862","69","49321","101131","151795","195498","5848","194719","305301","214","18540","50988","85787","149813","194684"
"20222","11305","강북구","CS300006","미곡판매","5918035869","50042","5012864611","905171258","722702664","1071639996","837770877","1157794314","1222956760","905171258","0","0","953310505","2789529446","1791984837","383211081","0","1847064081","3535561820","0","104506","22624303","1596962722","1764338330","1998596039","44984","5058","8282","8183","6737","12795","8987","5058","0","0","13620","17851","14617","3954","0","16848","32329","0","17","672","12148","15391","20951"
"20222","11305","강북구","CS300004","핸드폰","434642929","13241","341492809","93150120","193136025","8354756","61399425","19825045","58777558","88032186","5117934","0","2061737","76544678","41674480","314362034","0","301256725","133386204","4619507","11791042","31400869","58767747","194091272","133972492","11768","1473","3219","1119","2946","1380","3104","961","512","0","206","2253","3357","7425","0","6332","6909","660","1459","851","590","4142","5539"
"20222","11305","강북구","CS300003","컴퓨터및주변장치판매","90721497","1433","44322344","46399153","15152333","8342252","524264","8373363","11930132","21303294","25095859","33878788","2722937","4776293","16117210","33226269","0","58457350","24229554","3060870","25095859","1538436","20365958","2575959","30049822","975","458","354","326","8","87","200","150","308","260","153","183","253","584","0","981","409","19","308","67","217","124","655"
"20222","11305","강북구","CS300002","편의점","27103359798","3927129","18894370702","8208989096","3721348795","3679425837","3758749599","3662103472","4072742999","4348439932","3860549164","3732035291","3842361646","3037740799","3442264944","7383327251","5665629867","17626618704","9410857050","365065594","6101033235","7112208026","6188969239","4889708562","2380491098","2758759","1168370","541865","550440","547998","537388","581068","615757","552613","485686","665266","487805","521202","1006626","760544","2560478","1362280","89799","1004955","1030224","802263","663763","331751"
"20222","11305","강북구","CS300001","슈퍼마켓","42952746710","3780620","30159057442","12793689268","5930336863","6080424294","5951458415","5683801394","6513036476","6879682529","5914006739","1457084177","5025573870","7234411949","8944001417","14769799918","5521875379","22516077550","19015828638","200127503","3564349334","6344905334","9451428160","11276740623","10694355235","2671588","1109032","531404","541092","528193","514120","556779","589195","519837","174135","447284","561314","677653","1318275","601959","2164817","1598129","45626","510701","706850","805549","926658","767565"
"20222","11305","강북구","CS200037","노래방","5420112456","148349","3275917628","2144194828","638556849","610652721","712089236","603540717","711078105","1195597284","948597544","1748913874","130681224","73916919","197793088","1228173135","2040634216","4276423405","1028702726","41269160","667428712","772961733","1103483898","1758031949","961950682","89254","59095","16776","15424","17813","17985","21256","32961","26134","31668","2611","4150","11265","43122","55533","93961","53689","9171","59343","29368","18663","21058","10042"
"20222","11305","강북구","CS200034","여관","2770272623","69724","1541379130","1228893493","314670396","261012173","317455920","314554699","333685942","674062042","554831451","889337446","186665673","147483899","279319399","611655977","655810229","2089235284","578555963","52817829","737359256","623925747","508284231","527528738","217875445","40254","29470","7440","7179","8626","8695","8314","15319","14151","18989","4119","5044","9143","17021","15408","53294","15108","1689","21539","16122","11933","11269","5848"
"20222","11305","강북구","CS200032","가전제품수리","442959029","2477","368271259","74687770","24554043","179538288","36481452","72623795","55073681","74665304","22466","0","191268639","90328294","135463975","25898121","0","194814685","221236951","119548","2135731","153748210","27103583","49811945","183132619","2116","361","427","597","327","403","362","355","6","0","634","810","882","151","0","1190","1161","6","27","316","440","568","994"
"20222","11305","강북구","CS200031","세탁소","750565693","34922","576213207","174352486","113531845","102832785","119498430","102498800","137851347","147496477","26856009","8285925","90619451","152171997","254601712","224373512","20513096","274425391","369934976","820308","99071026","136870649","176866910","159957944","70773528","25947","8975","5830","4991","6007","4017","5102","7214","1761","642","4972","7804","8897","11339","1268","15621","18841","64","6197","7543","8901","8147","3603"
