"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","총_직장_인구_수","남성_직장_인구_수","여성_직장_인구_수","연령대_10_직장_인구_수","연령대_20_직장_인구_수","연령대_30_직장_인구_수","연령대_40_직장_인구_수","연령대_50_직장_인구_수","연령대_60_이상_직장_인구_수","남성연령대_10_직장_인구_수","남성연령대_20_직장_인구_수","남성연령대_30_직장_인구_수","남성연령대_40_직장_인구_수","남성연령대_50_직장_인구_수","남성연령대_60_이상_직장_인구_수","여성연령대_10_직장_인구_수","여성연령대_20_직장_인구_수","여성연령대_30_직장_인구_수","여성연령대_40_직장_인구_수","여성연령대_50_직장_인구_수","여성연령대_60_이상_직장_인구_수"
"20211","A","골목상권","3110401","도봉구민회관","831","526","305","0","95","186","204","176","170","0","49","128","137","97","115","0","46","58","67","79","55"
"20211","A","골목상권","3110400","도봉구보건소","406","235","171","0","43","68","95","120","80","0","12","31","50","77","65","0","31","37","45","43","15"
"20211","A","골목상권","3110399","창2동주민센터","742","426","316","0","91","170","205","172","104","0","42","103","113","87","81","0","49","67","92","85","23"
"20211","A","골목상권","3110398","쌍문2동우체국","480","273","207","0","52","81","114","138","95","0","14","38","60","87","74","0","38","43","54","51","21"
"20211","A","골목상권","3110397","도봉산입구","584","398","186","0","14","58","140","218","154","0","0","29","85","159","125","0","14","29","55","59","29"
"20211","A","골목상권","3110396","쌍문역1번(쌍리단길)","456","209","247","0","63","93","123","125","52","0","23","37","56","59","34","0","40","56","67","66","18"
"20211","A","골목상권","3110395","신한은행 방학동지점","321","185","136","0","31","71","80","95","44","0","17","41","41","54","32","0","14","30","39","41","12"
"20211","A","골목상권","3110394","방학중학교","264","117","147","0","15","54","70","55","70","0","3","27","30","27","30","0","12","27","40","28","40"
"20211","A","골목상권","3110393","국민은행방학지점","449","269","180","0","77","103","105","104","60","0","49","59","66","50","45","0","28","44","39","54","15"
"20211","A","골목상권","3110392","발바닥공원","250","130","120","0","24","60","71","66","29","0","7","28","36","35","24","0","17","32","35","31","5"
"20211","A","골목상권","3110391","샘말어린이공원","117","54","63","0","6","24","30","25","32","0","2","12","14","12","14","0","4","12","16","13","18"
"20211","A","골목상권","3110390","방학초등학교","623","348","275","0","91","136","149","140","107","0","54","76","86","68","64","0","37","60","63","72","43"
"20211","A","골목상권","3110389","한일병원","181","85","96","0","40","41","44","44","12","0","9","18","23","26","9","0","31","23","21","18","3"
"20211","A","골목상권","3110388","도봉우체국","44","18","26","0","12","10","10","10","2","0","1","5","5","5","2","0","11","5","5","5","0"
"20211","A","골목상권","3110387","쌍문초등학교","297","143","154","0","30","49","83","85","50","0","4","18","31","45","45","0","26","31","52","40","5"
"20211","A","골목상권","3110386","연산군묘","182","109","73","0","32","41","43","42","24","0","20","24","27","20","18","0","12","17","16","22","6"
"20211","A","골목상권","3110385","효문고등학교","7","3","4","0","1","1","2","2","1","0","0","0","1","1","1","0","1","1","1","1","0"
"20211","A","골목상권","3110384","문이교","28","13","15","0","3","5","8","8","4","0","0","2","3","4","4","0","3","3","5","4","0"
"20211","A","골목상권","3110383","덕성여대시반거리","189","89","100","0","21","30","53","53","32","0","4","10","21","27","27","0","17","20","32","26","5"
"20211","A","골목상권","3110382","솔밭공원역 1번","249","118","131","0","29","40","67","70","43","0","6","14","26","36","36","0","23","26","41","34","7"
"20211","A","골목상권","3110381","번동주공2단지","226","123","103","0","22","37","56","66","45","0","8","17","31","36","31","0","14","20","25","30","14"
"20211","A","골목상권","3110380","강북문화정보도서관","40","18","22","0","2","4","14","16","4","0","0","2","6","8","2","0","2","2","8","8","2"
"20211","A","골목상권","3110379","KT&G 북부지사","56","34","22","0","7","11","11","15","12","0","3","7","7","10","7","0","4","4","4","5","5"
"20211","A","골목상권","3110378","송중동주민센터","85","42","43","0","8","13","27","22","15","0","2","6","11","11","12","0","6","7","16","11","3"
"20211","A","골목상권","3110377","미아사거리역 3번","71","37","34","0","5","12","21","20","13","0","1","6","10","10","10","0","4","6","11","10","3"
"20211","A","골목상권","3110376","수송초등학교","207","131","76","0","18","44","41","57","47","0","8","29","26","39","29","0","10","15","15","18","18"
"20211","A","골목상권","3110375","서울북부고용노동지청","138","64","74","0","16","17","40","46","19","0","7","9","16","22","10","0","9","8","24","24","9"
"20211","A","골목상권","3110374","송중초등학교","348","168","180","0","29","55","107","93","64","0","9","22","44","45","48","0","20","33","63","48","16"
"20211","A","골목상권","3110373","수유역 2번","207","129","78","0","20","44","43","53","47","0","8","29","28","35","29","0","12","15","15","18","18"
"20211","A","골목상권","3110372","강북중학교","128","67","61","0","9","33","37","36","13","0","2","14","18","22","11","0","7","19","19","14","2"
"20211","A","골목상권","3110371","삼양입구사거리","88","47","41","0","1","14","19","25","29","0","0","6","9","15","17","0","1","8","10","10","12"
"20211","A","골목상권","3110370","도봉세무서","251","129","122","0","10","38","52","70","81","0","1","16","24","42","46","0","9","22","28","28","35"
"20211","A","골목상권","3110369","성신여대운정그린캠퍼스","522","285","237","0","57","88","147","148","82","0","22","43","80","85","55","0","35","45","67","63","27"
"20211","A","골목상권","3110368","송천초등학교","61","30","31","0","1","4","11","19","26","0","0","1","3","12","14","0","1","3","8","7","12"
"20211","A","골목상권","3110367","강북구청","356","184","172","0","34","86","95","96","45","0","13","36","45","60","30","0","21","50","50","36","15"
"20211","A","골목상권","3110366","광산사거리","141","73","68","0","12","35","39","39","16","0","5","14","18","25","11","0","7","21","21","14","5"
"20211","A","골목상권","3110365","미아역 5번","44","27","17","0","3","4","10","15","12","0","1","2","5","11","8","0","2","2","5","4","4"
"20211","A","골목상권","3110364","미아역 8번","147","87","60","0","10","24","48","44","21","0","4","12","26","28","17","0","6","12","22","16","4"
"20211","A","골목상권","3110363","송천동주민센터","34","19","15","0","1","6","6","9","12","0","0","3","3","6","7","0","1","3","3","3","5"
"20211","A","골목상권","3110362","우이천 계성교","344","184","160","0","7","19","66","106","146","0","0","10","41","74","59","0","7","9","25","32","87"
"20211","A","골목상권","3110361","삼양사거리역 1번","120","63","57","0","6","17","24","34","39","0","1","8","11","21","22","0","5","9","13","13","17"
"20211","A","골목상권","3110360","수유초등학교","369","167","202","0","33","67","99","111","59","0","6","27","41","49","44","0","27","40","58","62","15"
"20211","A","골목상권","3110359","수유시장옆","178","94","84","0","16","44","45","53","20","0","5","20","21","33","15","0","11","24","24","20","5"
"20211","A","골목상권","3110358","인수동 우편취급국","613","359","254","0","57","123","160","180","93","0","19","65","97","108","70","0","38","58","63","72","23"
"20211","A","골목상권","3110357","가오리역 1번","302","160","142","0","8","19","59","94","122","0","1","11","37","64","47","0","7","8","22","30","75"
"20211","A","골목상권","3110356","덕수교","177","94","83","0","3","7","35","56","76","0","0","4","22","38","30","0","3","3","13","18","46"
"20211","A","골목상권","3110355","삼양사거리역 2번","121","75","46","0","14","21","30","30","26","0","5","9","16","21","24","0","9","12","14","9","2"
"20211","A","골목상권","3110354","삼각산119안전센터","146","80","66","0","26","38","45","24","13","0","11","21","25","12","11","0","15","17","20","12","2"
"20211","A","골목상권","3110353","수유동우체국","272","143","129","0","7","17","54","83","111","0","0","9","34","57","43","0","7","8","20","26","68"
"20211","A","골목상권","3110352","수유1동주민센터","248","111","137","0","21","41","66","78","42","0","3","16","26","34","32","0","18","25","40","44","10"
"20211","A","골목상권","3110351","수유북부시장옆","443","262","181","0","39","87","115","132","70","0","13","47","70","78","54","0","26","40","45","54","16"
"20211","A","골목상권","3110350","가오리역 2번","256","151","105","0","19","51","68","77","41","0","5","27","43","45","31","0","14","24","25","32","10"
"20211","A","골목상권","3110349","화계역 2번","14","7","7","0","1","3","4","4","2","0","0","1","2","2","2","0","1","2","2","2","0"
"20211","A","골목상권","3110348","강북문화예술회관","390","232","158","0","32","79","105","116","58","0","11","43","64","69","45","0","21","36","41","47","13"
"20211","A","골목상권","3110347","구세군강북종합사회복지관","28","17","11","0","3","6","6","8","5","0","1","3","3","5","5","0","2","3","3","3","0"
"20211","A","골목상권","3110346","4.19민주묘지역 2번","181","115","66","0","6","11","24","48","92","0","1","5","15","33","61","0","5","6","9","15","31"
"20211","A","골목상권","3110345","솔밭공원역 2번","215","135","80","0","8","16","27","54","110","0","0","8","15","39","73","0","8","8","12","15","37"
"20211","A","골목상권","3110344","화계중학교","121","54","67","0","10","20","32","38","21","0","2","7","13","16","16","0","8","13","19","22","5"
"20211","A","골목상권","3110343","무너미어린이공원","193","115","78","0","11","31","46","56","49","0","3","16","27","34","35","0","8","15","19","22","14"
"20211","A","골목상권","3110342","국립재활원","137","82","55","0","13","28","34","40","22","0","5","17","20","23","17","0","8","11","14","17","5"
"20211","A","골목상권","3110341","북한산우이역 2번","485","301","184","0","22","39","67","116","241","0","4","19","36","82","160","0","18","20","31","34","81"
"20211","A","골목상권","3110340","인수중학교","235","139","96","0","21","45","60","66","43","0","7","25","36","40","31","0","14","20","24","26","12"
"20211","A","골목상권","3110339","국립4.19민주묘지","40","25","15","0","2","4","5","10","19","0","0","2","3","7","13","0","2","2","2","3","6"
"20211","A","골목상권","3110338","인수초등학교","74","44","30","0","7","15","19","22","11","0","3","8","12","13","8","0","4","7","7","9","3"
"20211","A","골목상권","3110337","아카데미하우스","377","236","141","0","17","33","53","92","182","0","3","16","30","65","122","0","14","17","23","27","60"
"20211","A","골목상권","3110336","석관고등학교","212","145","67","0","12","31","41","45","83","0","6","20","24","29","66","0","6","11","17","16","17"
"20211","A","골목상권","3110335","석계역 7번","555","378","177","0","44","82","105","114","210","0","22","53","62","75","166","0","22","29","43","39","44"
"20211","A","골목상권","3110334","석관중앙교회","176","120","56","0","10","23","30","37","76","0","5","14","16","23","62","0","5","9","14","14","14"
"20211","A","골목상권","3110333","돌곶이역 5번","526","347","179","0","44","79","97","107","199","0","22","49","54","66","156","0","22","30","43","41","43"
"20211","A","골목상권","3110332","돌곶이역 3번","158","97","61","0","15","28","38","39","38","0","4","14","22","25","32","0","11","14","16","14","6"
"20211","A","골목상권","3110331","돌곶이역 8번","782","519","263","0","64","116","147","160","295","0","30","72","85","101","231","0","34","44","62","59","64"
